Data from HR2B16521__3__17-53-24-467.txt Node

Date: Wed Jan 29 17:53:24 EST 2025
User: Lanmp
Spectrometer: HR2B1652
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
188.381	-300.56
188.85	9.44
189.319	1.44
189.787	6.44
190.256	12.44
190.725	20.44
191.193	21.44
191.662	24.44
192.13	23.44
192.599	19.44
193.067	18.44
193.536	20.44
194.004	23.44
194.473	19.44
194.941	12.44
195.409	24.44
195.878	15.44
196.346	27.44
196.814	19.44
197.282	21.44
197.751	20.44
198.219	8.44
198.687	20.44
199.155	21.44
199.623	18.44
200.091	14.44
200.559	23.44
201.028	24.44
201.496	12.44
201.964	31.44
202.432	11.44
202.899	26.44
203.367	18.44
203.835	16.44
204.303	17.44
204.771	20.44
205.239	25.44
205.707	25.44
206.174	33.44
206.642	23.44
207.11	21.44
207.577	32.44
208.045	27.44
208.513	28.44
208.98	21.44
209.448	18.44
209.915	16.44
210.383	29.44
210.851	30.44
211.318	28.44
211.785	27.44
212.253	16.44
212.72	18.44
213.188	23.44
213.655	26.44
214.122	22.44
214.59	23.44
215.057	21.44
215.524	25.44
215.991	23.44
216.459	23.44
216.926	26.44
217.393	30.44
217.86	27.44
218.327	28.44
218.794	20.44
219.261	25.44
219.728	28.44
220.195	17.44
220.662	25.44
221.129	23.44
221.596	25.44
222.063	26.44
222.53	23.44
222.997	20.44
223.463	29.44
223.93	23.44
224.397	31.44
224.864	26.44
225.33	28.44
225.797	17.44
226.264	23.44
226.73	19.44
227.197	21.44
227.663	14.44
228.13	20.44
228.596	25.44
229.063	36.44
229.529	19.44
229.996	22.44
230.462	25.44
230.929	28.44
231.395	25.44
231.861	32.44
232.328	17.44
232.794	26.44
233.26	33.44
233.726	21.44
234.193	36.44
234.659	25.44
235.125	32.44
235.591	21.44
236.057	18.44
236.523	26.44
236.989	26.44
237.455	32.44
237.921	20.44
238.387	21.44
238.853	27.44
239.319	28.44
239.785	33.44
240.251	32.44
240.717	25.44
241.183	35.44
241.648	27.44
242.114	26.44
242.58	34.44
243.046	21.44
243.511	27.44
243.977	25.44
244.443	27.44
244.908	21.44
245.374	29.44
245.839	27.44
246.305	12.44
246.77	27.44
247.236	30.44
247.701	22.44
248.167	24.44
248.632	23.44
249.098	36.44
249.563	32.44
250.028	27.44
250.493	32.44
250.959	23.44
251.424	31.44
251.889	26.44
252.354	21.44
252.82	21.44
253.285	30.44
253.75	34.44
254.215	33.44
254.68	22.44
255.145	35.44
255.61	26.44
256.075	34.44
256.54	33.44
257.005	34.44
257.47	28.44
257.935	30.44
258.4	33.44
258.864	32.44
259.329	27.44
259.794	37.44
260.259	39.44
260.723	32.44
261.188	21.44
261.653	23.44
262.117	26.44
262.582	30.44
263.047	25.44
263.511	34.44
263.976	28.44
264.44	28.44
264.905	33.44
265.369	40.44
265.834	27.44
266.298	25.44
266.762	20.44
267.227	28.44
267.691	31.44
268.155	45.44
268.62	32.44
269.084	35.44
269.548	25.44
270.012	29.44
270.476	31.44
270.941	36.44
271.405	38.44
271.869	30.44
272.333	26.44
272.797	27.44
273.261	24.44
273.725	19.44
274.189	33.44
274.653	31.44
275.117	34.44
275.581	34.44
276.044	30.44
276.508	23.44
276.972	26.44
277.436	29.44
277.9	29.44
278.363	32.44
278.827	30.44
279.291	25.44
279.754	27.44
280.218	26.44
280.682	23.44
281.145	41.44
281.609	30.44
282.072	32.44
282.536	31.44
282.999	26.44
283.463	31.44
283.926	26.44
284.389	34.44
284.853	30.44
285.316	29.44
285.779	31.44
286.243	30.44
286.706	31.44
287.169	35.44
287.632	30.44
288.096	36.44
288.559	33.44
289.022	31.44
289.485	28.44
289.948	33.44
290.411	43.44
290.874	34.44
291.337	23.44
291.8	32.44
292.263	28.44
292.726	38.44
293.189	22.44
293.652	27.44
294.114	27.44
294.577	37.44
295.04	34.44
295.503	34.44
295.966	28.44
296.428	27.44
296.891	25.44
297.354	28.44
297.816	34.44
298.279	25.44
298.741	31.44
299.204	36.44
299.666	41.44
300.129	34.44
300.591	47.44
301.054	38.44
301.516	38.44
301.979	32.44
302.441	31.44
302.903	30.44
303.366	25.44
303.828	32.44
304.29	22.44
304.752	25.44
305.215	22.44
305.677	29.44
306.139	35.44
306.601	30.44
307.063	36.44
307.525	36.44
307.987	28.44
308.449	25.44
308.911	36.44
309.373	23.44
309.835	28.44
310.297	29.44
310.759	25.44
311.221	40.44
311.683	31.44
312.145	31.44
312.606	37.44
313.068	30.44
313.53	34.44
313.992	31.44
314.453	26.44
314.915	38.44
315.376	26.44
315.838	31.44
316.3	30.44
316.761	26.44
317.223	33.44
317.684	28.44
318.146	28.44
318.607	33.44
319.069	33.44
319.53	32.44
319.991	39.44
320.453	17.44
320.914	33.44
321.375	30.44
321.836	31.44
322.298	34.44
322.759	24.44
323.22	25.44
323.681	32.44
324.142	32.44
324.603	35.44
325.064	29.44
325.526	23.44
325.987	31.44
326.448	31.44
326.909	29.44
327.369	27.44
327.83	26.44
328.291	31.44
328.752	35.44
329.213	21.44
329.674	27.44
330.135	43.44
330.595	35.44
331.056	37.44
331.517	35.44
331.977	30.44
332.438	28.44
332.899	24.44
333.359	25.44
333.82	30.44
334.28	37.44
334.741	37.44
335.201	31.44
335.662	22.44
336.122	35.44
336.583	36.44
337.043	23.44
337.503	30.44
337.964	27.44
338.424	40.44
338.884	36.44
339.345	34.44
339.805	32.44
340.265	35.44
340.725	31.44
341.185	31.44
341.645	32.44
342.105	26.44
342.566	29.44
343.026	31.44
343.486	32.44
343.946	39.44
344.406	26.44
344.865	31.44
345.325	36.44
345.785	28.44
346.245	29.44
346.705	31.44
347.165	29.44
347.625	28.44
348.084	31.44
348.544	35.44
349.004	28.44
349.463	36.44
349.923	35.44
350.383	41.44
350.842	34.44
351.302	31.44
351.761	25.44
352.221	34.44
352.68	30.44
353.14	29.44
353.599	30.44
354.059	34.44
354.518	26.44
354.977	28.44
355.437	38.44
355.896	24.44
356.355	27.44
356.814	36.44
357.274	27.44
357.733	20.44
358.192	36.44
358.651	33.44
359.11	26.44
359.569	34.44
360.028	29.44
360.487	33.44
360.946	28.44
361.405	25.44
361.864	33.44
362.323	28.44
362.782	30.44
363.241	33.44
363.7	30.44
364.159	33.44
364.617	31.44
365.076	33.44
365.535	26.44
365.994	27.44
366.452	35.44
366.911	29.44
367.37	29.44
367.828	32.44
368.287	34.44
368.745	27.44
369.204	32.44
369.662	28.44
370.121	25.44
370.579	36.44
371.038	29.44
371.496	16.44
371.955	28.44
372.413	31.44
372.871	24.44
373.329	32.44
373.788	21.44
374.246	31.44
374.704	29.44
375.162	29.44
375.62	43.44
376.079	26.44
376.537	36.44
376.995	21.44
377.453	30.44
377.911	28.44
378.369	36.44
378.827	30.44
379.285	26.44
379.743	33.44
380.201	27.44
380.658	35.44
381.116	27.44
381.574	31.44
382.032	27.44
382.49	31.44
382.947	32.44
383.405	31.44
383.863	32.44
384.32	31.44
384.778	25.44
385.236	30.44
385.693	44.44
386.151	34.44
386.608	20.44
387.066	26.44
387.523	26.44
387.981	26.44
388.438	27.44
388.895	22.44
389.353	31.44
389.81	29.44
390.267	34.44
390.725	32.44
391.182	31.44
391.639	36.44
392.096	40.44
392.553	29.44
393.011	25.44
393.468	31.44
393.925	26.44
394.382	35.44
394.839	28.44
395.296	35.44
395.753	34.44
396.21	25.44
396.667	33.44
397.124	23.44
397.58	27.44
398.037	36.44
398.494	38.44
398.951	41.44
399.408	29.44
399.864	37.44
400.321	32.44
400.778	28.44
401.234	26.44
401.691	33.44
402.148	25.44
402.604	29.44
403.061	25.44
403.517	31.44
403.974	37.44
404.43	28.44
404.887	23.44
405.343	29.44
405.8	39.44
406.256	35.44
406.712	27.44
407.169	35.44
407.625	29.44
408.081	29.44
408.537	32.44
408.994	34.44
409.45	23.44
409.906	36.44
410.362	31.44
410.818	40.44
411.274	35.44
411.73	32.44
412.186	36.44
412.642	32.44
413.098	33.44
413.554	43.44
414.01	32.44
414.466	41.44
414.922	41.44
415.378	47.44
415.833	48.44
416.289	41.44
416.745	49.44
417.201	57.44
417.656	46.44
418.112	56.44
418.568	49.44
419.023	47.44
419.479	58.44
419.934	49.44
420.39	62.44
420.845	63.44
421.301	78.44
421.756	80.44
422.212	84.44
422.667	81.44
423.122	81.44
423.578	88.44
424.033	91.44
424.488	94.44
424.944	99.44
425.399	95.44
425.854	105.44
426.309	111.44
426.764	112.44
427.22	121.44
427.675	137.44
428.13	127.44
428.585	127.44
429.04	144.44
429.495	156.44
429.95	167.44
430.405	172.44
430.86	172.44
431.315	202.44
431.769	185.44
432.224	200.44
432.679	222.44
433.134	212.44
433.589	230.44
434.043	235.44
434.498	257.44
434.953	244.44
435.407	283.44
435.862	295.44
436.317	295.44
436.771	305.44
437.226	301.44
437.68	333.44
438.135	350.44
438.589	348.44
439.044	369.44
439.498	390.44
439.952	411.44
440.407	401.44
440.861	416.44
441.315	428.44
441.77	452.44
442.224	440.44
442.678	469.44
443.132	458.44
443.586	483.44
444.04	474.44
444.495	465.44
444.949	484.44
445.403	476.44
445.857	491.44
446.311	479.44
446.765	490.44
447.219	485.44
447.673	480.44
448.126	464.44
448.58	476.44
449.034	449.44
449.488	434.44
449.942	427.44
450.396	424.44
450.849	417.44
451.303	405.44
451.757	385.44
452.21	355.44
452.664	359.44
453.117	351.44
453.571	320.44
454.025	312.44
454.478	288.44
454.932	294.44
455.385	260.44
455.838	242.44
456.292	249.44
456.745	238.44
457.199	242.44
457.652	230.44
458.105	225.44
458.559	196.44
459.012	201.44
459.465	198.44
459.918	188.44
460.371	191.44
460.824	183.44
461.278	183.44
461.731	175.44
462.184	173.44
462.637	164.44
463.09	155.44
463.543	146.44
463.996	151.44
464.449	128.44
464.901	141.44
465.354	132.44
465.807	143.44
466.26	133.44
466.713	113.44
467.165	109.44
467.618	107.44
468.071	110.44
468.524	101.44
468.976	100.44
469.429	93.44
469.881	95.44
470.334	88.44
470.787	94.44
471.239	94.44
471.692	91.44
472.144	85.44
472.596	81.44
473.049	89.44
473.501	90.44
473.954	70.44
474.406	75.44
474.858	78.44
475.31	79.44
475.763	85.44
476.215	81.44
476.667	77.44
477.119	78.44
477.571	91.44
478.024	78.44
478.476	82.44
478.928	72.44
479.38	72.44
479.832	76.44
480.284	79.44
480.736	76.44
481.187	85.44
481.639	74.44
482.091	83.44
482.543	77.44
482.995	85.44
483.447	74.44
483.898	79.44
484.35	94.44
484.802	65.44
485.254	76.44
485.705	74.44
486.157	83.44
486.608	88.44
487.06	84.44
487.511	79.44
487.963	94.44
488.414	101.44
488.866	104.44
489.317	85.44
489.769	86.44
490.22	95.44
490.671	92.44
491.123	88.44
491.574	97.44
492.025	88.44
492.477	101.44
492.928	110.44
493.379	102.44
493.83	97.44
494.281	107.44
494.732	99.44
495.183	110.44
495.634	110.44
496.085	106.44
496.536	114.44
496.987	124.44
497.438	118.44
497.889	122.44
498.34	119.44
498.791	129.44
499.242	123.44
499.693	137.44
500.143	126.44
500.594	141.44
501.045	139.44
501.496	125.44
501.946	137.44
502.397	138.44
502.848	150.44
503.298	152.44
503.749	151.44
504.199	160.44
504.65	147.44
505.1	157.44
505.551	174.44
506.001	166.44
506.451	172.44
506.902	172.44
507.352	185.44
507.802	169.44
508.253	180.44
508.703	186.44
509.153	186.44
509.603	188.44
510.054	197.44
510.504	200.44
510.954	215.44
511.404	211.44
511.854	218.44
512.304	228.44
512.754	251.44
513.204	224.44
513.654	234.44
514.104	256.44
514.554	257.44
